Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2008-05-29,83.2,83.91,82.59,82.78,4195900.0,0.0,1.0,63.55560068055516,64.09796217674739,63.08962812748859,63.23476711942735,4195900.0
2008-05-28,82.33,83.37,82.11,83.19,4773700.0,0.0,1.0,62.89101687536185,63.68546188386879,62.72296120048538,63.54796178624259,4773700.0
2008-05-27,81.43,82.2322,80.84,81.95,4871400.0,0.0,1.0,62.20351638723085,62.81630848898495,61.75282162278941,62.60073889148432,4871400.0
2008-05-23,81.96,82.99,80.6,81.55,5674900.0,0.0,1.0,62.608377785796876,63.395183899991245,61.5694881592878,62.29518311898164,5674900.0
2008-05-22,83.65,83.72,81.94,82.22,5026900.0,0.0,1.0,63.89935092462066,63.95282318480862,62.59309999717175,62.806989037923614,5026900.0
2008-05-21,83.83,85.74,83.04,83.4,7220200.0,0.0,1.0,64.03685102224685,65.4958798359471,63.43337837155409,63.708378566806495,7220200.0
2008-05-20,83.92,84.05,82.75,83.84,5570300.0,0.0,1.0,64.10560107105997,64.20490669712332,63.21185043648965,64.04448991655943,5570300.0
2008-05-19,83.9,85.96,83.63,84.28,6906700.0,0.0,1.0,64.09032328243482,65.66393551082356,63.88407313599552,64.38060126631237,6906700.0
2008-05-16,83.77,83.97,82.59,83.7,5242000.0,0.0,1.0,63.991017656371454,64.1437955426228,63.08962812748859,63.937545396183495,5242000.0
2008-05-15,82.76,84.14,82.4,83.5,4633300.0,0.0,1.0,63.21948933080222,64.27365674593642,62.94448913554982,63.78476750993216,4633300.0
2008-05-14,83.04,84.1,82.17,82.75,6859800.0,0.0,1.0,63.43337837155409,64.24310116868615,62.76879456636078,63.21185043648965,6859800.0
2008-05-13,84.21,84.5,82.7,84.07,4592000.0,0.0,1.0,64.3271290061244,64.54865694118882,63.17365596492682,64.22018448574845,4592000.0
2008-05-12,82.23,84.22,81.71,83.82,5167200.0,0.0,1.0,62.814627932236185,64.33476790043696,62.41740542798271,64.02921212793429,5167200.0
2008-05-09,81.97,82.39,81.33,81.76,3818900.0,0.0,1.0,62.616016680109446,62.93685024123725,62.12712744410518,62.45559989954555,3818900.0
2008-05-08,82.1,82.73,81.51,82.42,3065500.0,0.0,1.0,62.71532230617281,63.19657264786452,62.26462754173138,62.95976692417495,3065500.0
2008-05-07,82.75,83.64,81.47,81.63,4932000.0,0.0,1.0,63.21185043648965,63.89171203030809,62.23407196448111,62.35629427348218,4932000.0
2008-05-06,81.78,83.49,81.78,83.23,4163100.0,0.0,1.0,62.47087768817068,63.77712861561959,62.47087768817068,63.57851736349286,4163100.0
2008-05-05,83.03,83.03,82.0,82.75,3944500.0,0.0,1.0,63.42573947724152,63.42573947724152,62.638933363047144,63.21185043648965,3944500.0
2008-05-02,83.29,83.64,82.12,82.8,4511400.0,0.0,1.0,63.62435072936826,63.89171203030809,62.73060009479795,63.25004490805248,4511400.0
2008-05-01,81.92,82.67,80.55,82.35,5369900.0,0.0,1.0,62.577822208546614,63.15073928198912,61.53129368772497,62.906294663986976,5369900.0
2008-04-30,82.35,83.31,81.65,81.88,6032000.0,0.0,1.0,62.906294663986976,63.63962851799339,62.37157206210732,62.547266631296345,6032000.0
2008-04-29,82.76,83.09,81.4,81.51,4509500.0,0.0,1.0,63.21948933080222,63.471572843116924,62.18059970429315,62.26462754173138,4509500.0
2008-04-28,82.6,83.6,82.3,83.03,4683900.0,0.0,1.0,63.097267021801144,63.861156453057816,62.868100192424144,63.42573947724152,4683900.0
2008-04-25,82.53,82.89,81.21,82.25,4084500.0,0.0,1.0,63.043794761613185,63.31879495686559,62.03546071235437,62.82990572086131,4084500.0
2008-04-24,81.98,82.5,80.52,81.82,5305700.0,0.0,1.0,62.62365557442202,63.02087807867548,61.50837700478727,62.50143326542094,5305700.0
2008-04-23,82.5,82.77,81.37,81.69,4773400.0,0.0,1.0,63.02087807867548,63.22712822511478,62.157683021355446,62.40212763935757,4773400.0
2008-04-22,83.05,83.34,81.35,82.01,5720100.0,0.0,1.0,63.44101726586665,63.66254520093109,62.142405232730304,62.646572257359715,5720100.0
2008-04-21,83.76,84.45,82.05,83.33,9813300.0,0.0,1.0,63.9833787620589,64.51046246962599,62.677127834609976,63.65490630661852,9813300.0
2008-04-18,82.0,85.45,81.0,85.28,20117900.0,0.0,1.0,62.638933363047144,65.27435190088266,61.87504393179047,65.14449069756904,20117900.0
2008-04-17,77.85,80.0,77.61,78.59,9966100.0,0.36,1.0,59.46879222333195,61.1111545005338,59.285458759830355,60.03407040246189,9966100.0
2008-04-16,76.53,79.17,76.52,79.02,7640200.0,0.0,1.0,58.19388737049283,60.20135976900454,58.186283308377256,60.087298837270914,7640200.0
2008-04-15,76.14,76.75,74.91,75.95,5458400.0,0.0,1.0,57.89732894798542,58.36117673703547,56.96202930776973,57.7528517677895,5458400.0
2008-04-14,74.99,76.02,74.7,75.54,4447000.0,0.0,1.0,57.02286180469433,57.80608020259852,56.802344003342675,57.44108522105095,4447000.0
2008-04-11,75.12,75.85,74.38,74.8,9044900.0,0.0,1.0,57.12171461219681,57.67681114663375,56.55901401564428,56.878384624498416,9044900.0
2008-04-10,76.02,76.93,75.5,75.71,6994500.0,0.0,1.0,57.80608020259852,58.49804985511582,57.410668972588645,57.5703542770157,6994500.0
2008-04-09,77.74,77.74,75.65,76.16,4582900.0,0.0,1.0,59.11397888647736,59.11397888647736,57.524729904322264,57.912537072216566,4582900.0
2008-04-08,76.85,77.92,76.47,77.59,4019000.0,0.0,1.0,58.43721735819122,59.25085200455771,58.148262997799385,58.99991795474375,4019000.0
2008-04-07,78.03,78.45,76.97,77.25,5320900.0,0.0,1.0,59.33449668782903,59.65386729668317,58.52846610357812,58.741379842814204,5320900.0
2008-04-04,76.86,78.57,76.85,77.83,4885200.0,0.0,1.0,58.444821420306795,59.74511604207006,58.43721735819122,59.182415445517535,4885200.0
2008-04-03,78.19,78.36,76.78,77.07,7971500.0,0.0,1.0,59.456161681678225,59.585430737642994,58.3839889233822,58.60450672473386,7971500.0
2008-04-02,79.89,79.98,78.09,78.51,8160000.0,0.0,1.0,60.74885224132591,60.81728880036609,59.380121060522484,59.69949166937662,8160000.0
2008-04-01,78.89,79.99,78.79,79.98,9342800.0,0.0,1.0,59.988446029768454,60.82489286248166,59.912405408612706,60.81728880036609,9342800.0
2008-03-31,77.09,78.63,77.0,78.29,6068700.0,0.0,1.0,58.61971484896502,59.790740414763505,58.55127828992484,59.53220230283397,6068700.0
2008-03-28,77.37,78.0,76.44,77.09,4421300.0,0.0,1.0,58.8326285882011,59.311684501482304,58.12545081145266,58.61971484896502,4421300.0
2008-03-27,77.58,78.0,76.71,77.03,7068200.0,0.0,1.0,58.99231389262817,59.311684501482304,58.33076048857317,58.574090476271564,7068200.0
2008-03-26,76.0,77.61,75.87,77.36,7498900.0,0.0,1.0,57.79087207836737,59.015126078974895,57.69201927086491,58.82502452608553,7498900.0
2008-03-25,76.32,76.94,75.32,76.64,5211600.0,0.0,1.0,58.03420206606576,58.50565391723139,57.27379585450829,58.277532053764155,5211600.0
2008-03-24,74.06,76.5,74.06,76.03,5374000.0,0.0,1.0,56.31568402794589,58.171075184146105,56.31568402794589,57.8136842647141,5374000.0
2008-03-20,74.11,74.28,72.8,73.82,9254000.0,0.0,1.0,56.35370433852376,56.48297339448853,55.35757220138348,56.133186537172094,9254000.0
2008-03-19,76.98,77.0,73.73,73.73,7377400.0,0.0,1.0,58.536070165693694,58.55127828992484,56.06474997813193,56.06474997813193,7377400.0
2008-03-18,76.0,76.87,74.63,76.87,9404400.0,0.0,1.0,57.79087207836737,58.45242548242237,56.74911556853365,58.45242548242237,9404400.0
2008-03-17,72.87,75.22,72.51,74.46,8913600.0,0.0,1.0,55.41080063619251,57.19775523335255,55.13705440003182,56.61984651256888,8913600.0
2008-03-14,76.5,76.8,73.48,74.79,8571100.0,0.0,1.0,58.171075184146105,58.39919704761334,55.87464842524256,56.87078056238285,8571100.0
2008-03-13,74.27,76.05,73.33,75.67,8559700.0,0.0,1.0,56.475369332372956,57.82889238894525,55.76058749350894,57.539938028553415,8559700.0
2008-03-12,73.76,76.64,73.75,75.25,14346200.0,0.0,1.0,56.087562164478655,58.277532053764155,56.07995810236308,57.22056741969928,14346200.0
2008-03-11,69.52,72.73,69.52,72.61,7690800.0,0.0,1.0,52.863439827475,55.30434376657447,52.863439827475,55.21309502118757,7690800.0
2008-03-10,70.0,70.31,68.3,68.72,7146000.0,0.0,1.0,53.22843480902258,53.4641607346054,51.93574424937489,52.25511485822903,7146000.0
2008-03-07,70.04,71.11,68.9,69.84,6961000.0,0.0,1.0,53.25885105748488,54.07248570385137,52.39198797630937,53.106769815173394,6961000.0
2008-03-06,71.64,71.84,70.64,70.75,5442600.0,0.0,1.0,54.47550099597682,54.62758223828832,53.715094784419364,53.79873946769068,5442600.0
2008-03-05,71.67,72.77,70.89,71.85,7258800.0,0.0,1.0,54.49831318232355,55.33476001503676,53.90519633730873,54.63518630040389,7258800.0
2008-03-04,72.67,72.88,70.47,71.74,7998400.0,0.0,1.0,55.258719393881016,55.41840469830808,53.58582572845459,54.55154161713257,7998400.0
2008-03-03,73.13,73.61,72.1,73.2,6104700.0,0.0,1.0,55.60850625119745,55.97350123274503,54.825287853293254,55.661734686006476,6104700.0
2008-02-29,73.81,74.34,72.0,72.33,8823500.0,0.0,1.0,56.125582475056525,56.528597767181985,54.74924723213751,55.00018128195148,8823500.0
2008-02-28,73.83,74.7,73.15,74.39,6024500.0,0.0,1.0,56.140790599287676,56.802344003342675,55.623714375428605,56.566618077759856,6024500.0
2008-02-27,73.0,75.19,72.53,74.22,7163300.0,0.0,1.0,55.50965344369498,57.174943047005826,55.15226252426297,56.437349021795086,7163300.0
2008-02-26,72.0,73.76,71.78,73.3,6203900.0,0.0,1.0,54.74924723213751,56.087562164478655,54.58195786559487,55.73777530716222,6203900.0
2008-02-25,71.25,72.33,70.63,72.25,5190100.0,0.0,1.0,54.17894257346941,55.00018128195148,53.70749072230378,54.93934878502688,5190100.0
2008-02-22,70.95,71.65,69.82,71.18,5231500.0,0.0,1.0,53.950820710002176,54.483105058092406,53.091561690942235,54.1257141386604,5231500.0
2008-02-21,71.7,72.18,70.55,70.79,5371200.0,0.0,1.0,54.521125368670276,54.886120350217865,53.646658225379184,53.82915571615298,5371200.0
2008-02-20,69.93,71.5,69.46,71.25,4717500.0,0.0,1.0,53.175206374213566,54.36904412635878,52.817815454781545,54.17894257346941,4717500.0
2008-02-19,70.42,71.11,69.86,70.4,5415300.0,0.0,1.0,53.54780541787672,54.07248570385137,53.12197793940454,53.53259729364557,5415300.0
2008-02-15,70.33,70.34,69.18,69.95,5355800.0,0.0,1.0,53.479368858836544,53.48697292095212,52.604901715545466,53.19041449844471,5355800.0
2008-02-14,71.95,71.99,70.19,70.44,5418800.0,0.0,1.0,54.71122692155964,54.74164317002194,53.3729119892185,53.56301354210787,5418800.0
2008-02-13,70.69,71.91,70.15,71.65,7502000.0,0.0,1.0,53.753115094997234,54.68081067309734,53.342495740756206,54.483105058092406,7502000.0
2008-02-12,69.98,71.26,69.61,70.0,6703400.0,0.0,1.0,53.21322668479144,54.186546635584996,52.93187638651517,53.22843480902258,6703400.0
2008-02-11,68.12,69.43,67.56,69.42,4979000.0,0.0,1.0,51.798871131294554,52.79500326843483,51.37304365282237,52.78739920631925,4979000.0
2008-02-08,68.16,68.69,67.62,68.01,4496000.0,0.0,1.0,51.82928737975684,52.2323026718823,51.41866802551582,51.71522644802323,4496000.0
2008-02-07,67.76,68.9,67.32,68.32,6506000.0,0.0,1.0,51.525124895133864,52.39198797630937,51.19054616204857,51.950952373606036,6506000.0
2008-02-06,68.12,69.05,67.55,67.98,7305000.0,0.0,1.0,51.798871131294554,52.506048908042985,51.36543959070679,51.692414261676504,7305000.0
2008-02-05,69.84,70.1,67.52,67.52,11709400.0,0.0,1.0,53.106769815173394,53.30447543017832,51.342627404360066,51.342627404360066,11709400.0
2008-02-04,71.78,71.98,70.6,70.95,4565300.0,0.0,1.0,54.58195786559487,54.73403910790637,53.684678535957055,53.950820710002176,4565300.0
2008-02-01,71.31,72.17,70.6,71.76,6526400.0,0.0,1.0,54.22456694616287,54.87851628810228,53.684678535957055,54.56674974136372,6526400.0
2008-01-31,67.51,71.64,67.5,70.99,8826800.0,0.0,1.0,51.3350233422445,54.47550099597682,51.32741928012892,53.98123695846447,8826800.0
2008-01-30,68.97,70.47,68.29,68.44,7904500.0,0.0,1.0,52.445216411118395,53.58582572845459,51.928140187259324,52.042201118992935,7904500.0
2008-01-29,68.78,69.62,68.49,68.99,8283600.0,0.0,1.0,52.300739230922474,52.939480448630746,52.080221429570805,52.46042453534954,8283600.0
2008-01-28,66.69,68.63,64.97,68.21,10984100.0,0.0,1.0,50.71149024876737,52.18667829918885,49.40359156488853,51.86730769033471,10984100.0
2008-01-25,67.62,67.75,65.11,65.93,9286700.0,0.0,1.0,51.41866802551582,51.51752083301829,49.51004843450657,50.1335815279837,9286700.0
2008-01-24,65.3,65.97,64.21,65.25,8160300.0,0.0,1.0,49.65452561470249,50.163997776445996,48.825682844104854,49.61650530412462,8160300.0
2008-01-23,62.45,65.19,61.19,65.08,10896500.0,0.0,1.0,47.48736791176372,49.57088093143117,46.52925608520131,49.48723624815985,10896500.0
2008-01-22,60.1,64.45,59.6,63.82,9870200.0,0.0,1.0,45.70041331460367,49.00818033487865,45.320210208824946,48.529124421597444,9870200.0
2008-01-18,63.03,65.05,62.3,62.81,9225400.0,0.0,1.0,47.92840351446705,49.464424061813126,47.373306980030094,47.76111414792441,9225400.0
2008-01-17,64.33,64.83,62.14,62.47,11011400.0,0.36,1.0,48.91693158949175,49.297134695270486,47.25164198618091,47.50257603599486,11011400.0
2008-01-16,65.21,66.2,63.9048,64.27,13079600.0,0.0,1.0,49.301973313818635,50.050462097451216,48.31517779826587,48.591286994005884,13079600.0
2008-01-15,66.2,66.73,65.22,65.4,9353400.0,0.0,1.0,50.050462097451216,50.451168213941386,49.3095338065826,49.44562267633398,9353400.0
2008-01-14,66.41,67.5,65.84,67.27,8106700.0,0.0,1.0,50.209232445494486,51.03332615676673,49.778284357948465,50.859434823195514,8106700.0
2008-01-11,67.75,68.33,66.0,66.01,9247500.0,0.0,1.0,51.22233847586586,51.660847056175854,49.89925224217191,49.906812734935876,9247500.0
2008-01-10,66.6,68.2,65.54,67.41,6914600.0,0.0,1.0,50.35288180800983,51.56256065024431,49.5514695750295,50.96528172189103,6914600.0
2008-01-09,66.8,67.26,65.25,67.23,9845500.0,0.0,1.0,50.50409166328914,50.851874330431556,49.3322152848745,50.82919285213966,9845500.0
2008-01-08,69.49,69.49,67.04,67.15,7662300.0,0.0,1.0,52.537864216795846,52.537864216795846,50.68554348962432,50.76870891002794,7662300.0
2008-01-07,69.0,69.13,67.8,68.73,8790400.0,0.0,1.0,52.16740007136154,52.26568647729309,51.260140939685684,51.96326676673448,8790400.0
2008-01-04,69.3,69.94,68.1,68.53,7697200.0,0.0,1.0,52.3942148542805,52.87808639117429,51.48695572260465,51.812056911455166,7697200.0
2008-01-03,70.92,71.49,69.94,70.38,4385900.0,0.0,1.0,53.61901468204291,54.04996276958893,52.87808639117429,53.21074807278877,4385900.0
2008-01-02,72.63,72.67,70.05,70.63,6337800.0,0.0,1.0,54.91185894468099,54.94210091573686,52.96125181157791,53.3997603918879,6337800.0
2007-12-31,73.0,73.71,72.39,72.56,2639600.0,0.0,1.0,55.19159717694772,55.728392163189255,54.73040711834582,54.85893549533324,2639600.0
2007-12-28,73.01,73.65,72.9,73.16,3043600.0,0.0,1.0,55.19915766971169,55.683029206605475,55.115992249308064,55.31256506117116,3043600.0
2007-12-27,72.88,73.87,72.42,72.73,3336500.0,0.0,1.0,55.10087126378013,55.849360047412716,54.753088596637724,54.98746387232065,3336500.0
2007-12-26,72.61,73.9299,72.45,73.69,3466500.0,0.0,1.0,54.896737959153064,55.894647399068866,54.77577007492962,55.71327117766133,3466500.0
2007-12-24,73.0,73.21,72.1,72.7,2176100.0,0.0,1.0,55.19159717694772,55.350367524990986,54.51115282819082,54.96478239402875,2176100.0
2007-12-21,71.97,73.36,71.37,72.73,7334400.0,0.0,1.0,54.41286642225928,55.463774916450475,53.959236856421356,54.98746387232065,7334400.0
2007-12-20,71.21,71.84,70.71,71.51,3286600.0,0.0,1.0,53.838268972197895,54.31458001632773,53.460244333999626,54.06508375511687,3286600.0
2007-12-19,70.92,71.68,70.1742,70.84,4241800.0,0.0,1.0,53.61901468204291,54.193612132104285,53.05515313170636,53.558530739931186,4241800.0
2007-12-18,71.34,71.97,70.07,71.05,7376600.0,0.0,1.0,53.936555378129455,54.41286642225928,52.97637279710584,53.717301087974455,7376600.0
2007-12-17,71.72,72.15,70.91,71.16,9342800.0,0.0,1.0,54.22385410316014,54.54895529201066,53.61145418927894,53.80046650837807,9342800.0
2007-12-14,73.54,74.52,73.3,73.39,4083100.0,0.0,1.0,55.59986378620186,56.34079207707046,55.41841195986668,55.48645639474237,4083100.0
2007-12-13,73.5,74.51,73.29,74.22,4558100.0,0.0,1.0,55.569621815145986,56.3332315843065,55.41085146710272,56.1139772941515,4558100.0
2007-12-12,75.25,75.87,73.16,73.82,6841900.0,0.0,1.0,56.89270804883994,57.3614586002058,55.31256506117116,55.81155758359288,6841900.0
2007-12-11,76.8,77.26,73.66,73.72,8788500.0,0.0,1.0,58.06458442725458,58.412367094397,55.69058969936943,55.73595265595323,8788500.0
2007-12-10,74.22,77.22,74.2,76.58,7569700.0,0.0,1.0,56.1139772941515,58.38212512334113,56.098856308623574,57.898253586447346,7569700.0
2007-12-07,74.34,74.77,73.71,74.2,3804500.0,0.0,1.0,56.20470320731909,56.529804396169595,55.728392163189255,56.098856308623574,3804500.0
2007-12-06,72.68,74.4,72.37,74.35,4659200.0,0.0,1.0,54.94966140850083,56.250066163902886,54.715286132817894,56.21226370008305,4659200.0
2007-12-05,72.93,73.03,72.21,72.71,4418300.0,0.0,1.0,55.138673727599965,55.21427865523962,54.59431824859444,54.97234288679272,4418300.0
2007-12-04,71.77,72.26,71.3,72.01,5083200.0,0.0,1.0,54.261656566979966,54.63212071241428,53.90631340707359,54.44310839331514,5083200.0
2007-12-03,71.41,72.68,71.03,72.06,5505400.0,0.0,1.0,53.98947882747721,54.94966140850083,53.702180102446526,54.480910857134965,5505400.0
2007-11-30,72.5,73.31,71.33,71.9,5655000.0,0.0,1.0,54.81357253874945,55.425972452630646,53.92899488536549,54.359942972911526,5655000.0
2007-11-29,71.1,72.34,70.75,71.72,5272100.0,0.0,1.0,53.75510355179428,54.692604654526,53.49048630505549,54.22385410316014,5272100.0
2007-11-28,69.0,71.35,68.82,71.19,6637000.0,0.0,1.0,52.16740007136154,53.94411587089341,52.03131120161016,53.82314798666997,6637000.0
2007-11-27,68.3,69.43,67.8956,68.82,7098800.0,0.0,1.0,51.63816557788396,52.49250126021206,51.3324192505092,52.03131120161016,7098800.0
2007-11-26,68.59,69.71,67.75,67.83,4521900.0,0.0,1.0,51.85741986803896,52.70419505760308,51.22233847586586,51.282822417977584,4521900.0
2007-11-23,68.53,68.73,67.64,68.63,2459900.0,0.0,1.0,51.812056911455166,51.96326676673448,51.139173055462244,51.88766183909482,2459900.0
2007-11-21,67.57,68.73,67.0,67.94,6311100.0,0.0,1.0,51.08624960611448,51.96326676673448,50.65530151856845,51.3659878383812,6311100.0
2007-11-20,68.17,69.23,67.16,68.28,7487700.0,0.0,1.0,51.53987917195241,52.34129140493275,50.7762694027919,51.62304459235603,7487700.0
2007-11-19,69.4,69.5,67.41,68.2,7385700.0,0.0,1.0,52.469819781920165,52.54542470955981,50.96528172189103,51.56256065024431,7385700.0
2007-11-16,70.06,70.25,68.54,69.44,7640300.0,0.0,1.0,52.96881230434188,53.11246166685722,51.81961740421914,52.500061752976016,7640300.0
2007-11-15,69.89,70.65,69.29,69.73,7699600.0,0.0,1.0,52.84028392735446,53.414881377415846,52.38665436151654,52.71931604313102,7699600.0
2007-11-14,71.64,72.0,69.85,70.03,7500400.0,0.0,1.0,54.16337016104842,54.43554790055117,52.8100419562986,52.94613082604998,7500400.0
2007-11-13,70.09,71.3,69.03,71.07,7243000.0,0.0,1.0,52.991493782633775,53.90631340707359,52.190081549653435,53.732422073502384,7243000.0
2007-11-12,70.25,70.55,69.48,69.6,7588200.0,0.0,1.0,53.11246166685722,53.33927644977618,52.53030372403188,52.62102963719946,7588200.0
2007-11-09,71.94,72.0948,69.67,70.41,8790800.0,0.0,1.0,54.39018494396738,54.50722137195357,52.67395308654723,53.23342955108067,8790800.0
2007-11-08,73.66,73.83,71.82,72.43,9649900.0,0.0,1.0,55.69058969936943,55.819118076356844,54.29945903079979,54.76064908940169,9649900.0
2007-11-07,74.01,74.98,73.6,73.6,4672300.0,0.0,1.0,55.95520694610823,56.68857474421288,55.64522674278564,55.64522674278564,4672300.0
2007-11-06,73.56,75.0,73.5,74.92,5091300.0,0.0,1.0,55.61498477172978,56.70369572974081,55.569621815145986,56.643211787629085,5091300.0
2007-11-05,73.56,74.12,73.12,73.5,5979600.0,0.0,1.0,55.61498477172978,56.03837236651185,55.282323090115305,55.569621815145986,5979600.0
2007-11-02,73.51,75.13,72.57,74.76,5967900.0,0.0,1.0,55.57718230790996,56.801982135672354,54.8664959880972,56.52224390340564,5967900.0
2007-11-01,74.29,74.29,72.84,73.31,6177600.0,0.0,1.0,56.16690074349926,56.16690074349926,55.07062929272427,55.425972452630646,6177600.0
2007-10-31,73.41,75.16,73.25,74.61,6216400.0,0.0,1.0,55.5015773802703,56.82466361396425,55.38060949604685,56.408836511946156,6216400.0
2007-10-30,73.85,74.29,73.23,73.46,4088700.0,0.0,1.0,55.83423906188477,56.16690074349926,55.36548851051892,55.53937984409012,4088700.0
2007-10-29,75.01,75.36,73.8,73.9,6442200.0,0.0,1.0,56.71125622250477,56.97587346924356,55.79643659806495,55.87204152570461,6442200.0
2007-10-26,74.6,75.1,73.75,75.04,4844400.0,0.0,1.0,56.401276019182184,56.77930065738045,55.75863413424513,56.73393770079667,4844400.0
2007-10-25,75.24,75.85,73.58,74.67,6588900.0,0.0,1.0,56.88514755607597,57.346337614677864,55.63010575725771,56.45419946852995,6588900.0
2007-10-24,74.0,75.98,74.0,75.79,9153500.0,0.0,1.0,55.94764645334426,57.444624020609425,55.94764645334426,57.30097465809408,9153500.0
2007-10-23,73.8,74.6,73.09,74.42,7150800.0,0.0,1.0,55.79643659806495,56.401276019182184,55.25964161182341,56.26518714943081,7150800.0
2007-10-22,72.65,74.11,71.63,73.5,10289100.0,0.0,1.0,54.92697993020893,56.03081187374788,54.15580966828445,55.569621815145986,10289100.0
2007-10-19,74.61,75.7,72.8,73.57,19710700.0,0.0,1.0,56.408836511946156,57.23293022321839,55.040387321668405,55.622545264493745,19710700.0
2007-10-18,76.8,77.75,75.25,77.66,7790900.0,0.36,1.0,58.06458442725458,58.7828312398313,56.89270804883994,58.71478680495561,7790900.0
2007-10-17,78.35,78.86,76.25,77.13,7299000.0,0.0,1.0,58.96313184014704,59.34693780362471,57.38275434347431,58.04500777065145,7299000.0
2007-10-16,78.5,78.99,77.3,77.75,6320200.0,0.0,1.0,59.07601594705224,59.444770696275874,58.17294309181067,58.51159541252626,6320200.0
2007-10-15,79.51,80.1,77.75,78.84,6570500.0,0.0,1.0,59.83610226688056,60.28011308737432,58.51159541252626,59.33188658937068,6570500.0
2007-10-12,79.9,80.45,78.86,80.3,4482700.0,0.0,1.0,60.12960094483407,60.54350933681978,59.34693780362471,60.43062522991458,4482700.0
2007-10-11,81.53,81.76,78.62,79.44,6784000.0,0.0,1.0,61.35627490653719,61.52936387045849,59.1663232325764,59.78342301699146,6784000.0
2007-10-10,82.4,82.41,80.31,81.16,5167600.0,0.0,1.0,62.01100272658732,62.01852833371433,60.4381508370416,61.0778274428377,5167600.0
2007-10-09,81.69,82.74,81.08,82.51,4899600.0,0.0,1.0,61.476684620569394,62.266873368905756,61.0176225858216,62.09378440498447,4899600.0
2007-10-08,80.74,81.61,80.48,81.34,3633100.0,0.0,1.0,60.76175194350316,61.41647976355329,60.566086158200825,61.213288371123944,3633100.0
2007-10-05,79.01,81.0,79.01,80.33,6658300.0,0.0,1.0,59.45982191052991,60.957417728805495,59.45982191052991,60.45320205129562,6658300.0
2007-10-04,78.57,78.99,77.17,78.64,4306000.0,0.0,1.0,59.12869519694133,59.444770696275874,58.07511019915951,59.181374446830425,4306000.0
2007-10-03,79.64,79.65,78.05,78.56,4610400.0,0.0,1.0,59.93393515953173,59.94146076665874,58.73736362633665,59.12116958981432,4610400.0
2007-10-02,79.97,80.17,78.43,79.64,5048900.0,0.0,1.0,60.182280194723155,60.33279233726342,59.02333669716315,59.93393515953173,5048900.0
2007-10-01,78.91,80.04,78.43,79.56,4480100.0,0.0,1.0,59.38456583925977,60.23495944461225,59.02333669716315,59.873730302515625,4480100.0
2007-09-28,77.5,79.0,77.44,78.43,5644800.0,0.0,1.0,58.32345523435094,59.45229630340289,58.27830159158886,59.02333669716315,5644800.0
2007-09-27,77.03,78.03,76.75,77.47,4773400.0,0.0,1.0,57.96975169938133,58.72231241208263,57.75903469982496,58.3008784129699,4773400.0
2007-09-26,76.78,76.78,75.38,76.66,6032600.0,0.0,1.0,57.781611521206,57.781611521206,56.72802652342418,57.69130423568184,6032600.0
2007-09-25,76.98,77.31,75.97,76.37,6759000.0,0.0,1.0,57.93212366374626,58.180468698937695,57.17203734391794,57.47306162899847,6759000.0
2007-09-24,78.64,79.75,77.45,77.72,5683000.0,0.0,1.0,59.181374446830425,60.01671683792887,58.28582719871587,58.489018591145225,5683000.0
2007-09-21,78.14,78.36,77.37,78.16,5950300.0,0.0,1.0,58.80509409047977,58.97065744727406,58.225622341699776,58.82014530473379,5950300.0
2007-09-20,77.9,77.92,76.61,77.37,4506500.0,0.0,1.0,58.62447951943146,58.63953073368548,57.65367620004678,58.225622341699776,4506500.0
2007-09-19,78.66,80.17,77.65,77.91,7598000.0,0.0,1.0,59.19642566108445,60.33279233726342,58.43633934125614,58.63200512655847,7598000.0
2007-09-18,74.2,77.96,74.18,77.46,7461900.0,0.0,1.0,55.840004882436645,58.669633162193534,55.824953668182616,58.29335280584288,7461900.0
2007-09-17,73.0,74.6,73.0,73.69,4660800.0,0.0,1.0,54.93693202719508,56.141029167517154,54.93693202719508,55.456198918958975,4660800.0
2007-09-14,72.29,73.8,72.2,73.16,4028800.0,0.0,1.0,54.402613921177156,55.538980597356115,54.33488345703404,55.05734174122728,4028800.0
2007-09-13,73.17,73.4,72.62,72.99,4667100.0,0.0,1.0,55.0648673483543,55.2379563122756,54.650958956368584,54.92940642006806,4667100.0
2007-09-12,73.74,74.0,72.5,72.77,5656100.0,0.0,1.0,55.493826954594034,55.68949273989638,54.56065167084443,54.763843063273775,5656100.0
2007-09-11,74.1,74.78,73.5,73.89,4688900.0,0.0,1.0,55.764748811166506,56.276490095803396,55.313212383545725,55.60671106149924,4688900.0
2007-09-10,73.55,74.47,72.64,73.74,4753800.0,0.0,1.0,55.35084041918079,56.04319627486599,54.666010170622606,55.493826954594034,4753800.0
2007-09-07,74.2,74.5,73.1,73.44,6396200.0,0.0,1.0,55.840004882436645,56.06577309624703,55.0121880984652,55.26805874078365,6396200.0
2007-09-06,75.7,76.82,74.68,75.75,4614200.0,0.0,1.0,56.968845951488596,57.81171394971405,56.20123402453327,57.006473987123655,4614200.0
2007-09-05,76.25,76.95,75.06,75.54,4675700.0,0.0,1.0,57.38275434347431,57.90954684236522,56.487207095359764,56.84843623745639,4675700.0
