date,underlying,root_symbol,exchange,futures_symbol,futures_expiration_date,futures_close,options_expiration_date,strike,type,style,bid,ask,settlement,volume,open_interest
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2300,P,E,2.65,3.05,2.8,4,24
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2305,C,E,0,0,198.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2305,P,E,2.75,3.15,2.9,2,3
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2310,C,E,0,0,193.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2310,P,E,2.85,3.3,3,0,63
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2315,C,E,0,0,188.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2315,P,E,2.95,3.4,3.15,200,206
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2320,C,E,0,0,184,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2320,P,E,3.1,3.55,3.3,2,77
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2325,C,E,0,0,179,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2325,P,E,3.25,3.7,3.4,505,801
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2330,C,E,0,0,174.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2330,P,E,3.4,3.85,3.55,465,515
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2335,C,E,0,0,169.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2335,P,E,3.55,4,3.7,0,58
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2340,C,E,0,0,164.5,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2340,P,E,3.7,4.15,3.85,122,221
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2345,C,E,0,0,159.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2345,P,E,3.85,4.35,4,281,205
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2350,C,E,0,0,155,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2350,P,E,4.05,4.55,4.2,183,221
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2355,C,E,0,0,150,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2355,P,E,4.25,4.7,4.4,200,315
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2360,C,E,0,0,145.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2360,P,E,4.45,4.9,4.6,166,196
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2365,C,E,0,0,140.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2365,P,E,4.65,5.25,4.85,5,15
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2370,C,E,0,0,135.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2370,P,E,4.9,5.5,5,0,27
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2375,C,E,0,0,131,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2375,P,E,5,5.75,5.25,0,727
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2380,C,E,0,0,126.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2380,P,E,5.25,6,5.5,1,393
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2385,C,E,0,0,121.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2385,P,E,5.5,6.25,5.75,43,781
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2390,C,E,0,0,117,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2390,P,E,5.75,6.5,6,280,280
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2395,C,E,0,0,112,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2395,P,E,6,6.75,6.5,2,11
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2400,C,E,0,0,107.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2400,P,E,6.25,7,6.5,0,1283
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2405,C,E,0,0,102.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2405,P,E,6.75,7.5,7,2,42
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2410,C,E,0,0,98,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2410,P,E,7,7.75,7.25,303,308
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2415,C,E,0,0,93.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2415,P,E,7.5,8.25,7.75,7,77
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2420,C,E,87.5,89.75,89,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2420,P,E,7.75,8.5,8,279,282
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2425,C,E,83,85.25,84.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2425,P,E,8.25,9,8.5,41,709
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2430,C,E,78.5,80.75,79.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2430,P,E,8.75,9.5,9,0,229
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2435,C,E,74,76,75.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2435,P,E,9,10,9.5,184,164
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2440,C,E,69.5,71.5,70.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2440,P,E,9.75,10.5,10,352,371
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2445,C,E,65,67.25,66.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2445,P,E,10.25,11,10.5,123,160
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2450,C,E,60.75,62.75,62,0,20
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2450,P,E,10.75,11.75,11,361,394
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2455,C,E,56.5,58.5,57.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2455,P,E,11.5,12.25,11.75,40,107
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2460,C,E,52.25,54.25,53.5,0,2
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2460,P,E,12.25,13,12.5,42,107
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2465,C,E,48,50,49,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2465,P,E,13,13.75,13.25,130,219
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2470,C,E,44,45.75,45,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2470,P,E,13.75,14.75,14.25,40,43
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2475,C,E,40,41.75,41,0,64
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2475,P,E,14.75,15.75,15,41,515
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2480,C,E,36,37.75,37,0,21
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2480,P,E,15.75,16.75,16.25,4,112
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2485,C,E,32.25,34,33.25,2,60
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2485,P,E,17,18,17.5,100,131
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2490,C,E,28.75,30.25,29.5,40,88
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2490,P,E,18.25,19.25,18.75,5,1087
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2495,C,E,25.25,26.75,26,17,119
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2495,P,E,19.75,20.75,20.25,18,206
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2500,C,E,22.25,23,22.75,16,294
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2500,P,E,21.5,22.75,21.75,1,264
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2505,C,E,19,20,19.5,396,572
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2505,P,E,23.25,24.75,23.75,1,170
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2510,C,E,16.25,17,16.75,22,155
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2510,P,E,25.25,26.75,25.75,30,75
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2515,C,E,13.5,14.5,14,23,39
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2515,P,E,27.5,29.25,28.25,0,58
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2520,C,E,11.25,12,11.75,235,344
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2520,P,E,30,32,30.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2525,C,E,9,10,9.5,31,225
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2525,P,E,32.75,34.75,33.5,0,3
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2530,C,E,7.25,8,7.75,92,398
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2530,P,E,36,38,36.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2535,C,E,5.75,6.5,6,23,104
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2535,P,E,39.25,41.5,40.25,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2540,C,E,4.5,5.25,4.8,182,304
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2540,P,E,0,0,44,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2545,C,E,3.45,3.95,3.75,112,452
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2545,P,E,41.5,0,47.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2550,C,E,2.6,3.15,2.9,527,573
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2550,P,E,0,0,52,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2555,C,E,2,2.45,2.25,82,218
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2555,P,E,0,0,56.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2560,C,E,1.5,1.9,1.75,3,301
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2560,P,E,0,0,60.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2565,C,E,1.1,1.55,1.4,0,37
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2565,P,E,0,0,65.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2570,C,E,0.85,1.25,1.15,0,44
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2570,P,E,0,0,70.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2575,C,E,0.7,1.05,0.95,0,466
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2575,P,E,0,0,75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2580,C,E,0.55,0.9,0.8,112,121
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2580,P,E,0,0,79.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2585,C,E,0.45,0.8,0.65,0,25
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2585,P,E,0,0,84.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2590,C,E,0.4,0.7,0.55,0,17
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2590,P,E,0,0,89.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2595,C,E,0.35,0.65,0.5,0,140
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2595,P,E,0,0,94.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2600,C,E,0.3,0.6,0.45,0,4
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2600,P,E,0,0,99.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2605,C,E,0.3,0.6,0.4,0,300
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2605,P,E,0,0,104.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2610,C,E,0.25,0.55,0.4,0,2
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2610,P,E,0,0,109.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2615,C,E,0.25,0.55,0.35,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2615,P,E,0,0,114.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2620,C,E,0.25,0.5,0.35,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2620,P,E,0,0,119.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2625,C,E,0.2,0.5,0.35,0,232
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2625,P,E,0,0,124.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2630,C,E,0.2,0.45,0.35,0,142
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2630,P,E,0,0,129.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2635,C,E,0.2,0.45,0.3,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2635,P,E,0,0,134.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2640,C,E,0.15,0.4,0.3,55,55
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2640,P,E,0,0,139.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2645,C,E,0.15,0.4,0.3,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2645,P,E,0,0,144.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2650,C,E,0.15,0.4,0.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2650,P,E,0,0,149.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2655,C,E,0.1,0.35,0.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2655,P,E,0,0,154.25,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2660,C,E,0.1,0.35,0.2,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2660,P,E,0,0,159,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2665,C,E,0.1,0.35,0.2,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2665,P,E,0,0,164,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2670,C,E,0.1,0.3,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2670,P,E,0,0,169,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2675,C,E,0.05,0.3,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2675,P,E,0,0,174,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2680,C,E,0.05,0.3,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2680,P,E,0,0,179,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2685,C,E,0.05,0.25,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2685,P,E,0,0,184,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2690,C,E,0.05,0.25,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2690,P,E,0,0,189,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2695,C,E,0.05,0.25,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2695,P,E,0,0,194,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2700,C,E,0.05,0.25,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2700,P,E,0,0,199,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2705,C,E,0,0.25,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2705,P,E,0,0,204,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2710,C,E,0,0.2,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2710,P,E,0,0,209,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2715,C,E,0,0.2,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2715,P,E,0,0,214,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2720,C,E,0,0.2,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2720,P,E,0,0,219,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2725,C,E,0,0.2,0.15,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2725,P,E,0,0,224,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2730,C,E,0,0.2,0.1,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2730,P,E,0,0,229,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2735,C,E,0,0.2,0.1,0,16
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2735,P,E,0,0,234,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2740,C,E,0,0.2,0.1,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2740,P,E,0,0,239,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2745,C,E,0,0.15,0.1,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2745,P,E,0,0,244,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2750,C,E,0,0.15,0.05,0,10
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2750,P,E,0,0,249,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2760,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2760,P,E,0,0,258.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2770,C,E,0,0.15,0.05,0,1
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2770,P,E,0,0,268.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2775,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2775,P,E,0,0,273.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2780,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2780,P,E,0,0,278.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2790,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2790,P,E,0,0,288.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2800,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2800,P,E,0,0,298.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2810,C,E,0,0.15,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2810,P,E,0,0,308.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2820,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2820,P,E,0,0,318.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2825,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2825,P,E,0,0,323.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2830,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2830,P,E,0,0,328.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2840,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2840,P,E,0,0,338.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2850,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2850,P,E,0,0,348.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2860,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2860,P,E,0,0,358.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2870,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2870,P,E,0,0,368.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2875,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2875,P,E,0,0,373.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2880,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2880,P,E,0,0,378.75,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2890,C,E,0,0.1,0.05,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2890,P,E,0,0,388.5,0,0
09/22/2017,ES,EW4,CME,ES/17Z.CM,12/15/2017,2511,10/27/2017,2900,C,E,0,0.1,0.05,0,0
