16/10/2006,1.13642,1.13905,1.13461,1.1373
17/10/2006,1.13723,1.14122,1.13475,1.14
18/10/2006,1.13997,1.14108,1.13505,1.13545
19/10/2006,1.13541,1.13698,1.12602,1.12824
20/10/2006,1.12813,1.12869,1.12026,1.12428
23/10/2006,1.12506,1.12867,1.12407,1.12836
24/10/2006,1.1284,1.13191,1.1246,1.1272
25/10/2006,1.12714,1.12855,1.12297,1.1234
26/10/2006,1.1233,1.13056,1.12113,1.1229
27/10/2006,1.12238,1.12592,1.11746,1.11895
30/10/2006,1.11893,1.12639,1.11768,1.12534
31/10/2006,1.12532,1.12871,1.12,1.12141
01/11/2006,1.12143,1.13502,1.12083,1.13216
02/11/2006,1.13213,1.13717,1.13001,1.13305
03/11/2006,1.13293,1.13532,1.12757,1.1297
06/11/2006,1.12893,1.13616,1.12841,1.12963
07/11/2006,1.12959,1.13061,1.1256,1.12982
08/11/2006,1.12973,1.1325,1.1265,1.12892
09/11/2006,1.12885,1.13322,1.12782,1.1283
10/11/2006,1.1283,1.13223,1.12624,1.1318
13/11/2006,1.13063,1.13965,1.13023,1.13664
14/11/2006,1.13647,1.14024,1.13443,1.13731
15/11/2006,1.1375,1.14266,1.13589,1.13876
16/11/2006,1.13863,1.14253,1.13647,1.142
17/11/2006,1.14193,1.14745,1.14042,1.14566
20/11/2006,1.14584,1.14829,1.14214,1.1458
21/11/2006,1.14588,1.14926,1.14434,1.14584
22/11/2006,1.14588,1.14617,1.13799,1.14194
23/11/2006,1.14195,1.14255,1.13933,1.14186
24/11/2006,1.14183,1.14261,1.13049,1.13482
27/11/2006,1.13273,1.13488,1.13028,1.13273
28/11/2006,1.13264,1.13339,1.12857,1.12966
29/11/2006,1.12968,1.13945,1.12968,1.13856
30/11/2006,1.13876,1.14347,1.13639,1.14148
01/12/2006,1.14143,1.14653,1.137,1.14459
04/12/2006,1.14264,1.14753,1.13963,1.14038
05/12/2006,1.1404,1.14324,1.13791,1.1424
06/12/2006,1.14233,1.14861,1.13948,1.14753
07/12/2006,1.1475,1.14995,1.1458,1.14968
08/12/2006,1.14958,1.15152,1.14465,1.14907
11/12/2006,1.14873,1.15034,1.14648,1.1475
12/12/2006,1.14746,1.1554,1.14529,1.152
13/12/2006,1.15191,1.15713,1.14975,1.15571
14/12/2006,1.15563,1.15771,1.15353,1.15652
15/12/2006,1.15628,1.15877,1.15263,1.15748
18/12/2006,1.15753,1.15833,1.15309,1.15624
19/12/2006,1.15621,1.15774,1.15064,1.15134
20/12/2006,1.15123,1.15339,1.14297,1.14734
21/12/2006,1.14738,1.1562,1.14537,1.15493
22/12/2006,1.15489,1.15858,1.15198,1.1578
25/12/2006,1.15763,1.15887,1.15594,1.15737
